"image","round","plate","row","col","startlivefronds","startdeadfronds","particles","area","perim","mean","circ","feret","minferet","ar","round","solid","perred","pergreen","perblue","numrow"
"DSC_1082_Plate2Round2Start.JPG",2,2,"f",5,1,1,1,839,153.338,95.408,0.448,46.098,33.041,1.445,0.692,0.821,0.359428279948572,0.374308234110347,0.266637319022863,6
"DSC_1082_Plate2Round2Start.JPG",2,2,"g",5,1,1,1,511,102.569,87.996,0.61,30.48,24,1.113,0.898,0.877,0.358857220782763,0.377486855463127,0.263902147067291,7
"DSC_1082_Plate2Round2Start.JPG",2,2,"h",5,1,0,1,108,49.113,90.593,0.563,18.682,10.121,1.926,0.519,0.809,0.371897755161363,0.379392815486112,0.249147285110329,8
"DSC_1082_Plate2Round2Start.JPG",2,2,"a",6,1,2,1,801,131.439,86.572,0.583,39.925,30.574,1.345,0.743,0.875,0.353486115603197,0.374251105053212,0.272967395154707,1
"DSC_1082_Plate2Round2Start.JPG",2,2,"b",6,1,1,1,1187,177.037,87.098,0.476,52.773,31.457,1.91,0.524,0.824,0.365186341821856,0.385791483922325,0.249328342786287,2
"DSC_1082_Plate2Round2Start.JPG",2,2,"c",6,1,1,1,630,116.468,89.465,0.584,37.656,26,1.391,0.719,0.858,0.369515080385253,0.387045213211871,0.243611095586729,3
"DSC_1082_Plate2Round2Start.JPG",2,2,"d",6,1,1,1,572,155.924,89.084,0.296,43.463,27.139,1.682,0.595,0.673,0.36949396075614,0.379327376408783,0.251601484740994,4
"DSC_1082_Plate2Round2Start.JPG",2,2,"e",6,1,3,1,475,96.569,91.608,0.64,31.064,22.564,1.389,0.72,0.866,0.362690303612494,0.379373708264198,0.25806334235729,5
"DSC_1082_Plate2Round2Start.JPG",2,2,"f",6,1,2,1,517,98.326,91.544,0.672,33.956,22,1.619,0.618,0.884,0.360609834250925,0.379125520696787,0.260788983075534,6
"DSC_1082_Plate2Round2Start.JPG",2,2,"g",6,1,1,1,719,120.953,92.893,0.618,39.825,28.514,1.553,0.644,0.845,0.366561527779273,0.376946235633112,0.256904897749741,7
"DSC_1082_Plate2Round2Start.JPG",2,2,"h",6,1,1,1,1577,322.475,97.369,0.191,69.289,38.966,2.066,0.484,0.743,0.359803085855526,0.363353154837097,0.277186099614183,8
"DSC_1082_Plate2Round2Start.JPG",2,2,"a",7,3,2,4,1463,363.304,97.417,0.46525,29.73025,17.473,2.094,0.55125,0.7605,0.359071251926471,0.365679247021997,0.276149503940141,1
"DSC_1082_Plate2Round2Start.JPG",2,2,"b",7,1,1,1,1269,163.723,83.692,0.595,46.872,40.427,1.076,0.929,0.891,0.359186063184056,0.384552884385604,0.256061909541334,2
"DSC_1082_Plate2Round2Start.JPG",2,2,"c",7,1,1,1,1419,276.635,94.192,0.233,68.359,36,1.948,0.513,0.718,0.368318611630146,0.37525479870902,0.256762782401903,3
"DSC_1082_Plate2Round2Start.JPG",2,2,"d",7,2,3,2,1366,267.563,88.4585,0.4605,40.7335,27.116,1.4875,0.6725,0.814,0.362264009210714,0.380731952307319,0.257065106937625,4
"DSC_1082_Plate2Round2Start.JPG",2,2,"e",7,1,2,1,494,113.296,93.854,0.484,37.363,24.886,1.646,0.608,0.787,0.36841264091035,0.379326755741187,0.252466597055,5
"DSC_1082_Plate2Round2Start.JPG",2,2,"f",7,2,1,2,2115,389.73,98.902,0.317,47.1825,28.9965,2.2745,0.4465,0.685,0.363120629712347,0.371381767435527,0.265883653695309,6
"DSC_1082_Plate2Round2Start.JPG",2,2,"g",7,1,2,2,794,162.794,84.137,0.6255,28.8895,18.385,1.937,0.561,0.8295,0.356344257312365,0.377170283658602,0.266528654433959,7
"DSC_1082_Plate2Round2Start.JPG",2,2,"h",7,1,1,1,770,112.811,79.996,0.76,41.11,28.574,1.506,0.664,0.914,0.353317665883294,0.381906595329767,0.265092421287731,8
"DSC_1082_Plate2Round2Start.JPG",2,2,"a",8,1,2,1,505,92.912,80.002,0.735,34.886,21.02,1.742,0.574,0.898,0.34710382240444,0.373753156171096,0.278822196111764,1
"DSC_1082_Plate2Round2Start.JPG",2,2,"b",8,2,2,2,806,189.38,85.769,0.589,29.884,19.974,1.501,0.688,0.837,0.35420020233766,0.370592665902378,0.27520702846041,2
"DSC_1082_Plate2Round2Start.JPG",2,2,"c",8,1,1,1,1015,201.622,95.503,0.314,53.907,34.736,1.617,0.619,0.79,0.359465147691696,0.37033740650381,0.271007193491304,3
"DSC_1082_Plate2Round2Start.JPG",2,2,"d",8,1,1,1,885,243.806,95.391,0.187,51.478,36,1.387,0.721,0.653,0.37308551121175,0.379078389645424,0.248395201503985,4
"DSC_1082_Plate2Round2Start.JPG",2,2,"e",8,1,1,1,333,83.497,84.39,0.6,30.61,18.006,1.619,0.618,0.842,0.359714816131453,0.372168898368685,0.26890231860015,5
"DSC_1082_Plate2Round2Start.JPG",2,2,"f",8,1,2,1,401,100.225,92.661,0.502,29.833,21.768,1.497,0.668,0.783,0.36695409431512,0.378616677998295,0.254641470881313,6
"DSC_1082_Plate2Round2Start.JPG",2,2,"g",8,1,1,1,907,126.368,81.979,0.714,39.623,34.681,1.017,0.984,0.893,0.350593851270854,0.391214010092015,0.258184006473202,7
"DSC_1082_Plate2Round2Start.JPG",2,2,"h",8,1,2,1,892,145.338,80.085,0.531,43.566,31.391,1.367,0.731,0.854,0.364317079769412,0.386318703044682,0.249697196728476,8
"DSC_1082_Plate2Round2Start.JPG",2,2,"a",9,1,1,1,939,172.752,86.611,0.395,45.541,35.247,1.302,0.768,0.799,0.349370557242537,0.364888216662241,0.286164574938518,1
"DSC_1082_Plate2Round2Start.JPG",2,2,"b",9,1,1,1,667,138.853,85.387,0.435,41.773,33,1.538,0.65,0.747,0.353465203524346,0.375736353309052,0.270747693833175,2
"DSC_1082_Plate2Round2Start.JPG",2,2,"c",9,1,1,1,311,80.569,91.084,0.602,29.069,18.78,1.589,0.629,0.833,0.355382577254695,0.367034824996706,0.278991553584237,3
"DSC_1082_Plate2Round2Start.JPG",2,2,"d",9,1,2,1,410,95.397,95.702,0.566,30.414,21.92,1.437,0.696,0.844,0.359584961651794,0.371375032218066,0.269381343475929,4
"DSC_1082_Plate2Round2Start.JPG",2,2,"e",9,2,2,2,1690,339.061,98.6685,0.37,44.887,31.1515,1.3935,0.744,0.784,0.354441652177494,0.367725955508627,0.278230030829678,5
"DSC_1082_Plate2Round2Start.JPG",2,2,"f",9,1,1,1,435,101.054,94.995,0.535,30.232,22.809,1.479,0.676,0.855,0.353074723231047,0.371135322911732,0.2765303437023,6
"DSC_1082_Plate2Round2Start.JPG",2,2,"g",9,2,1,3,1074,325.747,101.930333333333,0.32,33.2136666666667,17.1653333333333,2.25933333333333,0.471666666666667,0.67,0.361133548578179,0.360944172529792,0.278715796865652,7
"DSC_1082_Plate2Round2Start.JPG",2,2,"h",9,1,2,1,1142,226.007,85.153,0.281,56.08,33.546,1.81,0.552,0.774,0.365358041799271,0.38179120719959,0.253805894487961,8
"DSC_1082_Plate2Round2Start.JPG",2,2,"a",10,1,1,1,975,211.765,86.896,0.273,55.145,29.686,2.039,0.49,0.746,0.359514055115694,0.369579727490333,0.270929233413122,1
"DSC_1082_Plate2Round2Start.JPG",2,2,"b",10,1,1,1,258,70.669,91.093,0.649,25,16,1.609,0.621,0.876,0.364382188166672,0.375740543547071,0.260162690876357,2
"DSC_1082_Plate2Round2Start.JPG",2,2,"c",10,1,1,1,751,136.61,97.024,0.506,38.079,29.606,1.323,0.756,0.866,0.360185795954266,0.373663560905893,0.266332728671944,3
"DSC_1082_Plate2Round2Start.JPG",2,2,"d",10,1,2,1,244,61.598,96.439,0.808,23.345,15.505,1.439,0.695,0.892,0.344507927290826,0.365813277477646,0.288752475658188,4
"DSC_1082_Plate2Round2Start.JPG",2,2,"e",10,1,2,2,862,236.735,102.5795,0.312,29.472,23.0145,1.312,0.764,0.66,0.362764345740389,0.36660846388917,0.270920767544781,5
"DSC_1082_Plate2Round2Start.JPG",2,2,"f",10,2,2,2,1492,346.96,100.593,0.2965,42.894,22.005,2.034,0.494,0.6735,0.359379864625101,0.363692779632257,0.277542729894104,6
"DSC_1082_Plate2Round2Start.JPG",2,2,"g",10,3,4,3,1061,243.078,94.5596666666667,0.611333333333333,27.563,18.5483333333333,1.54333333333333,0.649,0.839,0.357852390240947,0.369376413938223,0.273369075715734,7
"DSC_1082_Plate2Round2Start.JPG",2,2,"h",10,1,2,1,245,101.882,81.906,0.297,31.064,19,2.021,0.495,0.586,0.365378197771429,0.368332804271563,0.267404097379923,8
"DSC_1082_Plate2Round2Start.JPG",2,2,"a",11,1,3,1,405,104.225,87.946,0.469,33.242,21.518,1.323,0.756,0.727,0.356571077706775,0.364962590680645,0.279061393734034,1
"DSC_1082_Plate2Round2Start.JPG",2,2,"b",11,1,3,1,639,111.196,82.169,0.649,36.346,25,1.463,0.683,0.895,0.349288255505929,0.37659782480822,0.274126089725647,2
"DSC_1082_Plate2Round2Start.JPG",2,2,"c",11,1,2,1,419,93.983,92.265,0.596,34.132,19.435,1.866,0.536,0.844,0.36611571740819,0.381567586119691,0.252186636319298,3
"DSC_1082_Plate2Round2Start.JPG",2,2,"d",11,2,3,2,826,192.066,91.768,0.613,31.8185,21.0715,1.5435,0.6485,0.828,0.355071278741297,0.373766617259959,0.271511612806061,4
"DSC_1082_Plate2Round2Start.JPG",2,2,"e",11,1,2,1,564,110.468,89.324,0.581,34.482,25.532,1.404,0.712,0.824,0.356234979774006,0.374807815741943,0.269001985282044,5
"DSC_1082_Plate2Round2Start.JPG",2,2,"f",11,1,2,1,441,107.64,96.127,0.478,30.017,26,1.274,0.785,0.76,0.356646242297516,0.36916440403494,0.274508376071933,6
"DSC_1082_Plate2Round2Start.JPG",2,2,"g",11,1,1,1,777,154.51,83.38,0.409,40.804,31.955,1.3,0.769,0.762,0.368613576397218,0.377208763092668,0.255061165747182,7
"DSC_1082_Plate2Round2Start.JPG",2,2,"h",11,1,1,1,785,143.681,78.884,0.478,41.485,29.026,1.563,0.64,0.822,0.360330781062488,0.382401162888968,0.258003312881362,8
"DSC_1082_Plate2Round2Start.JPG",2,2,"a",12,2,1,1,2362,312.735,77.36,0.303,94.255,41.585,2.484,0.403,0.797,0.360789382971389,0.375034470872113,0.264740606687349,1
"DSC_1082_Plate2Round2Start.JPG",2,2,"b",12,1,0,1,874,162.752,92.553,0.415,49.041,29.677,1.773,0.564,0.818,0.35783461007927,0.365145736316849,0.277516666126436,2
"DSC_1082_Plate2Round2Start.JPG",2,2,"c",12,1,1,1,844,132.711,88.184,0.602,43.932,28.416,1.676,0.597,0.892,0.356315582569778,0.386336145634885,0.25726133236566,3
"DSC_1082_Plate2Round2Start.JPG",2,2,"d",12,3,2,2,2097,408.801,90.51,0.344,53.4225,33.6045,1.819,0.553,0.741,0.36463338940795,0.378225262762191,0.257270943486081,4
"DSC_1082_Plate2Round2Start.JPG",2,2,"e",12,1,1,1,574,114.711,88.972,0.548,34.482,23.746,1.464,0.683,0.852,0.354853212246549,0.373956600578459,0.271482413942963,5
"DSC_1082_Plate2Round2Start.JPG",2,2,"f",12,1,2,1,809,152.368,81.13,0.438,40.497,32.366,1.242,0.805,0.814,0.359016393442623,0.380167632195242,0.26160483175151,6
"DSC_1082_Plate2Round2Start.JPG",2,2,"g",12,2,2,2,519,149.681,88.9295,0.5315,24.419,16.9705,1.3995,0.718,0.7885,0.365800607898845,0.369755888649077,0.265091553958581,7
"DSC_1082_Plate2Round2Start.JPG",2,2,"h",12,1,0,1,552,123.64,86.828,0.454,37.216,26.835,1.65,0.606,0.778,0.353419019978194,0.370729104282797,0.27602463107139,8
"DSC_1088_Plate3Round2Start.JPG",2,3,"a",1,1,1,1,594,110.468,75.507,0.612,37.216,25.497,1.492,0.67,0.852,0.353278503979763,0.370773570662323,0.275903779340547,1
"DSC_1088_Plate3Round2Start.JPG",2,3,"b",1,2,3,2,916,172.066,84.5025,0.77,29.411,23.9665,1.239,0.819,0.8785,0.351741703158826,0.374760075304815,0.27389092209442,2
"DSC_1088_Plate3Round2Start.JPG",2,3,"c",1,1,1,1,1140,178.652,86.282,0.449,52.173,37.396,1.382,0.724,0.813,0.359742858688178,0.378155351058158,0.262607882679276,3
"DSC_1088_Plate3Round2Start.JPG",2,3,"d",1,2,2,3,1415,328.132,86.589,0.508,29.71,23.1983333333333,1.36166666666667,0.741333333333333,0.821333333333333,0.361125454598896,0.376797804962436,0.262523999642066,4
"DSC_1088_Plate3Round2Start.JPG",2,3,"e",1,3,3,3,2795,478.985,92.7036666666667,0.452333333333333,45.3223333333333,31.9106666666667,1.40666666666667,0.720333333333333,0.780666666666667,0.36485018668942,0.373840937318127,0.261593252516456,5
"DSC_1088_Plate3Round2Start.JPG",2,3,"f",1,1,2,1,595,98.569,86.279,0.77,34.54,25,1.277,0.783,0.918,0.354949253777474,0.377129235773865,0.268439210777439,6
"DSC_1088_Plate3Round2Start.JPG",2,3,"g",1,1,1,1,890,119.782,82.346,0.78,41.677,28.711,1.475,0.678,0.91,0.351152454278289,0.371367967681085,0.277398618835969,7
"DSC_1088_Plate3Round2Start.JPG",2,3,"h",1,1,0,1,647,104.225,80.699,0.748,32.802,29,1.073,0.932,0.901,0.353333581167879,0.378530093309706,0.268045452855674,8
"DSC_1088_Plate3Round2Start.JPG",2,3,"a",2,1,1,1,864,191.723,86.659,0.295,56.604,25.462,2.294,0.436,0.78,0.360331875512064,0.372213695826938,0.267889082495759,1
"DSC_1088_Plate3Round2Start.JPG",2,3,"b",2,1,1,2,1280,346.961,92.5365,0.2485,43.9285,28.8265,1.6455,0.627,0.6115,0.364181310985123,0.367418754529659,0.269140548911406,2
"DSC_1088_Plate3Round2Start.JPG",2,3,"c",2,1,1,1,821,112.468,85.194,0.816,37.216,31.211,1.178,0.849,0.924,0.350994983997308,0.379925033844324,0.269244312979787,3
"DSC_1088_Plate3Round2Start.JPG",2,3,"d",2,1,1,1,531,98.569,89.674,0.687,34.234,22.812,1.536,0.651,0.884,0.34753663269175,0.377694017589639,0.274839975912751,4
"DSC_1088_Plate3Round2Start.JPG",2,3,"e",2,2,2,2,809,178.652,95.5095,0.5925,31.3305,20.77,1.5695,0.6385,0.81,0.358227991198383,0.368787728196058,0.273741872432427,5
"DSC_1088_Plate3Round2Start.JPG",2,3,"f",2,1,1,1,817,121.296,87.753,0.698,39.56,30.305,1.327,0.754,0.892,0.354274687664999,0.371007259011088,0.274714254783312,6
"DSC_1088_Plate3Round2Start.JPG",2,3,"g",2,1,1,1,589,105.054,84.346,0.671,38.118,24.679,1.481,0.675,0.874,0.352852140785178,0.3737185719141,0.273599222251203,7
"DSC_1088_Plate3Round2Start.JPG",2,3,"h",2,1,1,1,541,111.054,80.194,0.551,31.78,26.243,1.157,0.864,0.848,0.359964585879243,0.377334962715415,0.262895810991679,8
"DSC_1088_Plate3Round2Start.JPG",2,3,"a",3,1,1,1,763,122.368,75.136,0.64,37.363,32.553,1.047,0.956,0.876,0.350861548835889,0.38091815729699,0.268025092277115,1
"DSC_1088_Plate3Round2Start.JPG",2,3,"b",3,1,1,1,868,120.125,84.841,0.756,43.046,28.903,1.51,0.662,0.92,0.354427694157306,0.379050223358989,0.266337423336987,2
"DSC_1088_Plate3Round2Start.JPG",2,3,"c",3,1,3,1,169,60.284,91.609,0.584,25,11.667,2.154,0.464,0.841,0.366965400051669,0.37135725383605,0.262004824853453,3
"DSC_1088_Plate3Round2Start.JPG",2,3,"d",3,1,2,1,806,122.125,86.14,0.679,38.588,29.944,1.251,0.799,0.899,0.357441374506617,0.384892810154013,0.257429765498026,4
"DSC_1088_Plate3Round2Start.JPG",2,3,"e",3,1,1,1,465,96.569,92.492,0.627,30.529,22.533,1.412,0.708,0.894,0.352167394657556,0.376767720451498,0.271309951130909,5
"DSC_1088_Plate3Round2Start.JPG",2,3,"f",3,2,0,1,1962,281.019,95.048,0.312,71.847,40,1.912,0.523,0.839,0.367060152063519,0.374011026007912,0.259475913924193,6
"DSC_1088_Plate3Round2Start.JPG",2,3,"g",3,2,1,2,1023,207.037,87.0805,0.665,26.906,24.466,1.1595,0.8635,0.8685,0.359896275492923,0.370898408819845,0.269935870423046,7
"DSC_1088_Plate3Round2Start.JPG",2,3,"h",3,1,2,1,1158,139.681,86.329,0.746,42.202,37.595,1.082,0.924,0.93,0.360635862031685,0.378860715016584,0.260870236730029,8
"DSC_1088_Plate3Round2Start.JPG",2,3,"a",4,1,3,1,595,112.225,74.291,0.594,37.216,22.83,1.58,0.633,0.883,0.346596492172672,0.37583287343016,0.277099514073037,1
"DSC_1088_Plate3Round2Start.JPG",2,3,"b",4,1,2,1,425,81.497,87.856,0.804,29.833,21,1.433,0.698,0.917,0.351859861591696,0.375026558611061,0.273326048685728,2
"DSC_1088_Plate3Round2Start.JPG",2,3,"c",4,1,2,1,614,125.054,89.474,0.493,40.853,22.747,1.652,0.605,0.827,0.360667158429637,0.378426507514287,0.26144652822794,3
"DSC_1088_Plate3Round2Start.JPG",2,3,"d",4,1,2,1,114,46.042,100.702,0.676,18.439,9.197,2.098,0.477,0.86,0.347328421150192,0.359377172250799,0.293118971486829,4
"DSC_1088_Plate3Round2Start.JPG",2,3,"e",4,1,1,1,732,122.468,86.052,0.613,42.45,26.163,1.737,0.576,0.863,0.351562621050837,0.374769519205442,0.274101705945242,5
"DSC_1088_Plate3Round2Start.JPG",2,3,"f",4,1,2,1,300,73.497,94.893,0.698,26.306,15.939,1.7,0.588,0.877,0.359106221393218,0.373624327751608,0.267810411024347,6
"DSC_1088_Plate3Round2Start.JPG",2,3,"g",4,3,2,2,1910,325.747,88.2205,0.5015,44.8905,31.5995,1.5225,0.658,0.831,0.35935482151618,0.376379107027674,0.264725025100687,7
"DSC_1088_Plate3Round2Start.JPG",2,3,"h",4,1,2,2,538,149.823,91.6165,0.537,25.421,14.716,2.09,0.503,0.796,0.359227963058678,0.371611649209665,0.269591969304465,8
"DSC_1088_Plate3Round2Start.JPG",2,3,"a",5,1,1,1,496,132.61,76.474,0.354,37.216,27.807,1.202,0.832,0.644,0.347699871851871,0.370417832640287,0.282248433018629,1
"DSC_1088_Plate3Round2Start.JPG",2,3,"b",5,1,1,1,862,257.806,93.952,0.163,59.666,29.728,2.212,0.452,0.601,0.364320787920073,0.371409514078111,0.264635132833787,2
"DSC_1088_Plate3Round2Start.JPG",2,3,"c",5,1,2,1,602,143.095,86.668,0.369,36.222,27.101,1.329,0.752,0.784,0.349444623928863,0.372401963046722,0.278011107521423,3
"DSC_1088_Plate3Round2Start.JPG",2,3,"d",5,1,2,2,1487,204.652,91.08,0.5325,32.201,22.489,1.3735,0.728,0.8095,0.360793946172002,0.378145987873086,0.261466041837522,4
"DSC_1088_Plate3Round2Start.JPG",2,3,"e",5,3,2,4,2080,389.002,88.51475,0.6715,32.99025,22.47825,1.51275,0.662,0.88875,0.370559693528914,0.38429241243127,0.245173651374423,5
"DSC_1088_Plate3Round2Start.JPG",2,3,"f",5,1,2,1,1061,153.581,89.572,0.565,44.385,35.057,1.228,0.814,0.874,0.375303294184194,0.396001726730079,0.228568451450602,6
"DSC_1088_Plate3Round2Start.JPG",2,3,"g",5,2,2,1,729,132.125,85.72,0.525,38.079,28.073,1.392,0.718,0.874,0.367269404261938,0.381097371286359,0.252620936382019,7
"DSC_1088_Plate3Round2Start.JPG",2,3,"h",5,1,0,1,1107,215.48,91.953,0.3,49.396,34.566,1.459,0.685,0.821,0.354710196150932,0.363834422657952,0.282031762603359,8
"DSC_1088_Plate3Round2Start.JPG",2,3,"a",6,3,4,3,870,267.948,86.2383333333333,0.438,26.369,18.7263333333333,1.45833333333333,0.695666666666667,0.741333333333333,0.36115125653034,0.371113849720587,0.268286717708117,1
"DSC_1088_Plate3Round2Start.JPG",2,3,"b",6,1,0,1,1187,187.966,98.629,0.422,60.299,30.068,1.975,0.506,0.855,0.364561471102144,0.373902875084069,0.261522135139428,2
"DSC_1088_Plate3Round2Start.JPG",2,3,"c",6,2,2,3,1085,313.404,98.848,0.412,29.5436666666667,17.7843333333333,1.88466666666667,0.569,0.708333333333333,0.358087405251419,0.363338367645693,0.279165837792131,3
"DSC_1088_Plate3Round2Start.JPG",2,3,"d",6,1,1,1,1359,201.38,84.609,0.421,52.773,40.894,1.293,0.773,0.837,0.360469926367171,0.3844508267442,0.255221075772081,4
"DSC_1088_Plate3Round2Start.JPG",2,3,"e",6,1,1,1,449,87.497,87.31,0.737,30.61,21.356,1.478,0.676,0.913,0.363600962089108,0.379376169205513,0.257263390982324,5
"DSC_1088_Plate3Round2Start.JPG",2,3,"f",6,2,0,3,916,300.19,98.6663333333333,0.434333333333333,24.981,15.3063333333333,2.35866666666667,0.495666666666667,0.748,0.368668339417787,0.36956046927993,0.261604773526925,6
"DSC_1088_Plate3Round2Start.JPG",2,3,"g",6,1,1,1,708,114.811,86.825,0.675,38.275,27.422,1.462,0.684,0.891,0.358299260965544,0.380746712736347,0.261376331701699,7
"DSC_1088_Plate3Round2Start.JPG",2,3,"h",6,3,2,2,3210,508.843,83.988,0.312,64.733,43.245,1.6435,0.6085,0.776,0.361588939345545,0.370149594281917,0.268588462443937,8
"DSC_1088_Plate3Round2Start.JPG",2,3,"a",7,1,0,1,1174,206.309,92.231,0.347,50.21,39.021,1.277,0.783,0.807,0.351714716310134,0.364418326448446,0.284109102868522,1
"DSC_1088_Plate3Round2Start.JPG",2,3,"b",7,1,1,1,561,104.468,86.148,0.646,31.623,26.897,1.252,0.799,0.876,0.35786475987061,0.388587082694897,0.254182724303911,2
"DSC_1088_Plate3Round2Start.JPG",2,3,"c",7,1,0,1,1417,218.007,91.263,0.375,64.382,36.612,1.764,0.567,0.842,0.368561191282338,0.376739021655362,0.255532545135122,3
"DSC_1088_Plate3Round2Start.JPG",2,3,"d",7,1,1,1,717,121.782,86.725,0.608,33.838,31,1.045,0.957,0.891,0.357982127414241,0.385955606803113,0.256227539156337,4
"DSC_1088_Plate3Round2Start.JPG",2,3,"e",7,1,1,1,790,121.681,88.799,0.67,41.146,27.87,1.552,0.644,0.885,0.356925941358198,0.375822550554248,0.267645656670308,5
"DSC_1088_Plate3Round2Start.JPG",2,3,"f",7,3,2,2,2083,350.475,85.7485,0.499,49.357,33.046,1.6295,0.6385,0.8375,0.362181450840942,0.384685605067197,0.253657419481364,6
"DSC_1088_Plate3Round2Start.JPG",2,3,"g",7,1,1,2,1098,198.552,89.9225,0.436,28.1035,23.153,1.349,0.7715,0.7565,0.365930819923161,0.37381112644634,0.260413482234918,7
"DSC_1088_Plate3Round2Start.JPG",2,3,"h",7,2,2,2,556,177.48,87.281,0.5765,27.7125,17.253,1.456,0.6885,0.8045,0.358875192651356,0.371173688754465,0.270173223870006,8
"DSC_1088_Plate3Round2Start.JPG",2,3,"a",8,1,2,1,649,113.539,83.994,0.633,35.355,28.12,1.307,0.765,0.875,0.3535252518037,0.375923677088046,0.270991578763562,1
"DSC_1088_Plate3Round2Start.JPG",2,3,"b",8,1,2,2,868,164.41,90.2785,0.6545,26.9905,19.0015,1.312,0.765,0.8555,0.360502201019635,0.371721490823966,0.268330842256847,2
"DSC_1088_Plate3Round2Start.JPG",2,3,"c",8,2,0,1,1166,208.208,93.129,0.338,51.74,34,1.592,0.628,0.827,0.355252749770032,0.366072866668814,0.279100316049065,3
"DSC_1088_Plate3Round2Start.JPG",2,3,"d",8,1,1,1,192,78.912,97.297,0.387,22.804,17.394,1.434,0.697,0.718,0.372765861229021,0.383009411047275,0.244097968077125,4
"DSC_1088_Plate3Round2Start.JPG",2,3,"e",8,1,2,1,469,103.882,92.215,0.546,36.77,21.588,1.568,0.638,0.862,0.352357714760795,0.37875255291077,0.269131919969636,5
"DSC_1088_Plate3Round2Start.JPG",2,3,"f",8,2,3,2,1439,305.889,92.163,0.4025,40.635,31.7275,1.195,0.838,0.7585,0.365143432689156,0.372816198002269,0.262481756858307,6
"DSC_1088_Plate3Round2Start.JPG",2,3,"g",8,1,1,2,404,191.137,95.628,0.247,30.557,15.18,2.897,0.406,0.56,0.361477278650236,0.362226952334582,0.27690605968596,7
"DSC_1088_Plate3Round2Start.JPG",2,3,"h",8,1,1,1,594,115.681,95.793,0.558,34.713,28.033,1.193,0.839,0.849,0.352906788596244,0.3670066358363,0.280211845681139,8
"DSC_1088_Plate3Round2Start.JPG",2,3,"a",9,1,1,2,720,185.137,95.4555,0.405,29.034,18.224,2.2475,0.518,0.695,0.354755780828226,0.361404542964527,0.284197299192498,1
"DSC_1088_Plate3Round2Start.JPG",2,3,"b",9,1,1,1,718,150.267,86.907,0.4,38.419,30.81,1.292,0.774,0.812,0.358375428139659,0.371811246504885,0.270062634003398,2
"DSC_1088_Plate3Round2Start.JPG",2,3,"c",9,1,1,1,555,139.196,91.611,0.36,44.407,25.945,1.727,0.579,0.735,0.353807584969782,0.369278798397572,0.277208341065301,3
"DSC_1088_Plate3Round2Start.JPG",2,3,"d",9,1,1,1,1086,172.894,92.939,0.457,50.249,34.245,1.422,0.703,0.841,0.353127678728341,0.365343576611182,0.281966307649821,4
"DSC_1088_Plate3Round2Start.JPG",2,3,"e",9,2,4,3,582,215.765,96.1633333333333,0.432,24.4383333333333,13.9133333333333,2.17733333333333,0.511333333333333,0.689666666666667,0.356829891386532,0.36247223537558,0.281116723374882,5
"DSC_1088_Plate3Round2Start.JPG",2,3,"f",9,1,1,1,943,176.652,85.849,0.38,46.872,35.162,1.433,0.698,0.784,0.358905364846028,0.380043254240973,0.261668743957414,6
"DSC_1088_Plate3Round2Start.JPG",2,3,"g",9,1,1,1,377,89.983,87.387,0.585,28.32,20.778,1.203,0.831,0.82,0.357040139456288,0.377184249373477,0.266504171100965,7
"DSC_1088_Plate3Round2Start.JPG",2,3,"h",9,2,2,2,1401,263.463,83.1185,0.515,37.5795,30.5865,1.396,0.717,0.811,0.365557390237143,0.376537099015735,0.258363439267731,8
"DSC_1088_Plate3Round2Start.JPG",2,3,"a",10,1,1,1,283,75.397,79.219,0.626,27.459,14.321,2.124,0.471,0.856,0.345274913004877,0.369031840004713,0.286126644702239,1
"DSC_1088_Plate3Round2Start.JPG",2,3,"b",10,1,1,1,246,71.012,85.492,0.613,25.612,14.398,2.009,0.498,0.823,0.353920054897924,0.37008920912678,0.275940048971444,2
"DSC_1088_Plate3Round2Start.JPG",2,3,"c",10,3,2,3,1401,281.12,88.0536666666667,0.639,29.5993333333333,21.2753333333333,1.48766666666667,0.674666666666667,0.854333333333333,0.361293834747584,0.37855228146622,0.260417805675608,3
"DSC_1088_Plate3Round2Start.JPG",2,3,"d",10,1,1,1,434,94.225,95.871,0.614,31.78,21.161,1.725,0.58,0.813,0.353530612315855,0.369736416643198,0.276830324081318,4
"DSC_1088_Plate3Round2Start.JPG",2,3,"e",10,1,3,1,491,99.882,90.678,0.618,34.67,23.625,1.505,0.665,0.848,0.356753199967651,0.370575001654205,0.272760022644228,5
"DSC_1088_Plate3Round2Start.JPG",2,3,"f",10,1,1,1,777,128.953,85.596,0.587,38.588,29.791,1.345,0.743,0.894,0.359132825521442,0.382829415704784,0.258174057977787,6
"DSC_1088_Plate3Round2Start.JPG",2,3,"g",10,1,0,1,1330,248.936,93.938,0.27,58.549,38,1.7,0.588,0.813,0.365397034923744,0.371095829163917,0.263471651514829,7
"DSC_1088_Plate3Round2Start.JPG",2,3,"h",10,1,2,1,548,97.154,79.982,0.73,35.355,25.593,1.338,0.747,0.895,0.350207963458445,0.374630125111483,0.275124402990673,8
"DSC_1088_Plate3Round2Start.JPG",2,3,"a",11,1,1,1,718,152.752,82.554,0.387,41.869,28.991,1.545,0.647,0.805,0.357273219145448,0.36455734024598,0.278334988815402,1
