"image","round","plate","row","col","dry","endlivefronds","enddeadfronds","particles","area","perim","mean","circ","feret","minferet","ar","round","solid","perred","pergreen","perblue","numrow","microbe","co2","temp","deltapix","deltaratio","tire","tirex","is.alive","is.dead","od600b","flod600b"
"DSC_1112_Plate2Round3End.JPG",3,2,"h",1,"y",2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"n",400,24.014375,-347,-1,5,0.25,0,1,-5e-04,-7.60090245954208
"DSC_1112_Plate2Round3End.JPG",3,2,"a",2,"",4,2,2,4057,401.303,58.9965,0.4565,74.111,32.949,2.547,0.3955,0.7915,0.35247472026366,0.408588723853755,0.238378667752973,1,"y",1000,23.45125,1616,0.248691905201601,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1112_Plate2Round3End.JPG",3,2,"b",2,"",5,1,1,7934,554.843,66.423,0.324,150.814,88.585,2.076,0.482,0.772,0.35722565978652,0.42029116420517,0.222578524507073,2,"y",914,23.4679788961039,5691,0.559202122432937,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1112_Plate2Round3End.JPG",3,2,"c",2,"",1,3,1,566,107.054,72.671,0.621,34.655,27.812,1.102,0.908,0.834,0.388426378243499,0.41955296243802,0.191993138023879,3,"y",829,23.4847077922078,-513,-0.311854103343465,5,0.25,1,0,0.01,-4.60517018598809
"DSC_1112_Plate2Round3End.JPG",3,2,"d",2,"",4,4,2,3179,415.972,75.3445,0.557,65.3615,36.6385,1.92,0.568,0.8285,0.388774424860923,0.424594729957847,0.18665256002071,4,"y",743,23.5014366883117,1869,0.416351080418802,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1112_Plate2Round3End.JPG",3,2,"e",2,"",4,3,2,3839,492.826,71.73,0.3365,69.4055,40.0565,1.8315,0.5895,0.769,0.397530980332158,0.44437388315681,0.158126936643278,5,"y",657,23.5181655844156,1362,0.21564281190627,5,0.25,1,0,0.0245,-3.70908216143146
"DSC_1112_Plate2Round3End.JPG",3,2,"f",2,"",2,1,1,1011,166.208,76.03,0.46,52.202,33.234,1.937,0.516,0.789,0.368087158577754,0.41884343899338,0.213336840720768,6,"y",571,23.5348944805195,-57,-0.0274170274170274,5,0.25,1,0,0.079,-2.53830742651512
"DSC_1112_Plate2Round3End.JPG",3,2,"g",2,"",3,3,1,4188,313.706,60.983,0.535,100.125,61.173,1.85,0.541,0.867,0.389146702086374,0.457734122624338,0.15290053512181,7,"y",486,23.5516233766234,2433,0.409389197375063,5,0.25,1,0,0.0235,-3.75075485783202
"DSC_1112_Plate2Round3End.JPG",3,2,"h",2,"",3,0,1,2837,273.321,66.729,0.477,93.059,49.628,2.212,0.452,0.815,0.353109842297452,0.411460284633867,0.235729592830703,8,"y",400,23.5683522727273,1826,0.474532224532225,5,0.25,1,0,0.0015,-6.50229017087397
"DSC_1112_Plate2Round3End.JPG",3,2,"a",3,"",3,1,1,4678,328.434,58.952,0.545,116.966,59.243,2.148,0.466,0.829,0.361785859682454,0.431967250192247,0.206529606007147,1,"n",1000,23.0175,3519,0.602878190851465,5,0.25,1,0,0.0155,-4.16691525505694
"DSC_1112_Plate2Round3End.JPG",3,2,"b",3,"",3,1,1,4342,349.304,68.204,0.447,97.509,73.144,1.568,0.638,0.827,0.377118644067797,0.43906515746877,0.18363536840459,2,"n",914,23.0324756493507,3847,0.795327682447798,5,0.25,1,0,0.005,-5.29831736654804
"DSC_1112_Plate2Round3End.JPG",3,2,"c",3,"Onelivefrongobscured-apprx1halftotalareameasured",3,2,1,5683,470.943,66.743,0.322,132.699,75.983,2.433,0.411,0.695,0.38502914163283,0.436250493185303,0.178810262249724,3,"n",829,23.0474512987013,2493,0.280964724444945,5,0.25,1,0,0.006,-5.11599580975408
"DSC_1112_Plate2Round3End.JPG",3,2,"d",3,"plantvertical almostdry",2,0,1,235,114.468,80.889,0.225,44.598,9.822,4.816,0.208,0.709,0.349923969884657,0.381609365921201,0.268120510823474,4,"n",743,23.062426948052,-219,-0.317851959361393,5,0.25,1,0,0.0015,-6.50229017087397
"DSC_1112_Plate2Round3End.JPG",3,2,"e",3,"",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"n",657,23.0774025974026,-1149,-1,5,0.25,0,1,0.027,-3.61191841297781
"DSC_1112_Plate2Round3End.JPG",3,2,"f",3,"",3,1,1,3645,353.161,73.719,0.367,97.247,62.874,1.585,0.631,0.808,0.35351356728478,0.418476466944298,0.227996400746981,6,"n",571,23.0923782467532,2898,0.659836065573771,5,0.25,1,0,0.0025,-5.99146454710798
"DSC_1112_Plate2Round3End.JPG",3,2,"g",3,"",5,1,1,9821,715.134,64.11,0.241,157.191,114.516,1.543,0.648,0.766,0.389242447876046,0.443742525866999,0.166718660635366,7,"n",486,23.1073538961039,7889,0.671232876712329,5,0.25,1,0,0.0075,-4.89285225843987
"DSC_1112_Plate2Round3End.JPG",3,2,"h",3,"",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"n",400,23.1223295454545,-364,-1,5,0.25,0,1,0.002,-6.21460809842219
"DSC_1112_Plate2Round3End.JPG",3,2,"a",4,"",2,1,1,3364,290.635,65.842,0.5,91.351,55.976,1.743,0.574,0.864,0.353902777355892,0.408806941870944,0.237199153529156,1,"y",1000,22.58375,2574,0.619643716899374,5,0.25,1,0,0.0295,-3.52336501563636
"DSC_1112_Plate2Round3End.JPG",3,2,"b",4,"",3,1,2,4559,412.074,71.358,0.5695,59.548,44.787,1.3895,0.732,0.84,0.381356008026311,0.427707100958993,0.191121599455319,2,"y",914,22.5969724025974,3677,0.675794890645102,5,0.25,1,0,0.045,-3.10109278921182
"DSC_1112_Plate2Round3End.JPG",3,2,"c",4,"",4,1,1,6360,484.156,62.207,0.341,145.221,80.758,2.059,0.486,0.777,0.381034288745639,0.445989465279899,0.173356696191747,3,"y",829,22.6101948051948,4547,0.556344059708797,5,0.25,1,0,0.0155,-4.16691525505694
"DSC_1112_Plate2Round3End.JPG",3,2,"d",4,"",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"y",743,22.6234172077922,-1412,-1,5,0.25,0,1,0.0425,-3.15825120305177
"DSC_1112_Plate2Round3End.JPG",3,2,"e",4,"",2,2,1,2074,307.747,74.29,0.275,78.791,41.823,2.328,0.43,0.762,0.375088616682371,0.436568403104949,0.188383362498317,5,"y",657,22.6366396103896,1260,0.436288088642659,5,0.25,1,0,0.052,-2.95651156040071
"DSC_1112_Plate2Round3End.JPG",3,2,"f",4,"",1,1,1,1408,203.279,76.162,0.428,64.413,34.648,1.924,0.52,0.846,0.367900002625981,0.427627950946666,0.204502682877726,6,"y",571,22.649862012987,631,0.288787185354691,5,0.25,1,0,0.097,-2.33304430047875
"DSC_1112_Plate2Round3End.JPG",3,2,"g",4,"",3,1,1,2758,271.078,64.777,0.472,74.33,62.427,1.305,0.766,0.829,0.389093865621028,0.445806381894808,0.165233544828154,7,"y",486,22.6630844155844,1323,0.315525876460768,5,0.25,1,0,0.0845,-2.47100374461901
"DSC_1112_Plate2Round3End.JPG",3,2,"h",4,"",2,3,1,2324,224.593,64.381,0.579,76.322,43.053,1.909,0.524,0.897,0.38794571897506,0.445064019923062,0.16682458075105,8,"y",400,22.6763068181818,1297,0.387048642196359,5,0.25,1,0,0.077,-2.56394985712845
"DSC_1112_Plate2Round3End.JPG",3,2,"a",5,"",2,8,1,106,72.426,76.009,0.254,19.105,15.705,1.144,0.874,0.549,0.400566599569349,0.423028851846492,0.175913378678841,1,"n",1000,22.15,-1698,-0.889005235602094,5,0.25,1,0,0.0295,-3.52336501563636
"DSC_1112_Plate2Round3End.JPG",3,2,"b",5,"",3,0,1,6550,432.458,64.616,0.44,115.169,98.538,1.148,0.871,0.827,0.371982171598366,0.438193842598324,0.189870413932566,2,"n",914,22.1614691558442,5587,0.743644349793691,5,0.25,1,0,0.0145,-4.23360662955561
"DSC_1112_Plate2Round3End.JPG",3,2,"c",5,"",3,0,1,1227,213.765,70.997,0.337,77.337,26.531,3.048,0.328,0.783,0.372156569995915,0.421196200778437,0.207191853176895,3,"n",829,22.1729383116883,-14,-0.00567260940032415,5,0.25,1,0,0.0815,-2.50715225873532
"DSC_1112_Plate2Round3End.JPG",3,2,"d",5,"",3,1,1,6936,475.612,65.595,0.385,132.85,77.761,2.113,0.473,0.809,0.391198516147064,0.458759559925807,0.149808166272836,4,"n",743,22.1844074675325,5342,0.626260257913247,5,0.25,1,0,0.009,-4.71053070164592
"DSC_1112_Plate2Round3End.JPG",3,2,"e",5,"",4,2,1,6839,619.252,67.649,0.224,162.816,75.281,2.545,0.393,0.721,0.386721656393048,0.44790019069018,0.165338733758075,5,"n",657,22.1958766233766,4717,0.526392143733958,5,0.25,1,0,0.009,-4.71053070164592
"DSC_1112_Plate2Round3End.JPG",3,2,"f",5,"",4,1,2,4943,521.955,65.4525,0.458,83.132,44.608,2.0055,0.521,0.836,0.386132688114885,0.450529400538318,0.163168392782396,6,"n",571,22.2073457792208,3151,0.467854491462509,5,0.25,1,0,0.026,-3.64965874096066
"DSC_1112_Plate2Round3End.JPG",3,2,"g",5,"",2,1,1,2623,217.874,64.124,0.694,81.216,42.669,2.03,0.493,0.899,0.401617699041441,0.471643482419479,0.126967542053937,7,"n",486,22.2188149350649,1212,0.300446207238473,5,0.25,1,0,0.08,-2.52572864430826
"DSC_1112_Plate2Round3End.JPG",3,2,"h",5,"",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"n",400,22.2302840909091,-927,-1,5,0.25,0,1,0.069,-2.67364877438488
"DSC_1112_Plate2Round3End.JPG",3,2,"a",6,"",1,1,1,730,130.125,74.277,0.542,47.011,23.77,1.909,0.524,0.848,0.352334280239284,0.386508160893233,0.261386431869892,1,"y",1000,21.71625,-100,-0.0641025641025641,5,0.25,1,0,0.032,-3.44201937618241
"DSC_1112_Plate2Round3End.JPG",3,2,"b",6,"",2,1,1,2306,220.735,66.713,0.595,71.021,48,1.502,0.666,0.891,0.380645451411269,0.441847915698589,0.177501636362728,2,"y",914,21.7259659090909,1455,0.460880582831802,5,0.25,1,0,0.0615,-2.78871810416966
"DSC_1112_Plate2Round3End.JPG",3,2,"c",6,"",1,1,1,758,177.137,78.235,0.304,43.174,36.02,1.289,0.776,0.675,0.390596706503909,0.416020110351292,0.19299120172131,3,"y",829,21.7356818181818,-702,-0.316501352569883,5,0.25,1,0,0.0525,-2.94694210938456
"DSC_1112_Plate2Round3End.JPG",3,2,"d",6,"",2,2,1,2385,226.693,69.914,0.583,80.604,46,1.872,0.534,0.877,0.406265793212614,0.455311763976695,0.138713276310896,4,"y",743,21.7453977272727,945,0.247058823529412,5,0.25,1,0,0.084,-2.47693848013882
"DSC_1112_Plate2Round3End.JPG",3,2,"e",6,"",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"y",657,21.7551136363636,-2138,-1,5,0.25,0,1,0.06,-2.81341071676004
"DSC_1112_Plate2Round3End.JPG",3,2,"f",6,"",3,2,2,1907,305.505,69.562,0.486,48.575,32.6665,1.536,0.651,0.8055,0.40188316328119,0.44089389236846,0.157142069489666,6,"y",571,21.7648295454545,-9,-0.00235417211613916,5,0.25,1,0,0.114,-2.17155683058764
"DSC_1112_Plate2Round3End.JPG",3,2,"g",6,"",5,0,1,5345,428.458,67.186,0.366,114.018,77.766,1.682,0.594,0.79,0.389346986971492,0.436574087855605,0.174227765705157,7,"y",486,21.7745454545455,2933,0.378110094108547,5,0.25,1,0,0.008,-4.8283137373023
"DSC_1112_Plate2Round3End.JPG",3,2,"h",6,"",2,2,1,1673,181.99,64.325,0.635,69.376,35,2.374,0.421,0.876,0.380738437621453,0.446809172172561,0.172234745433346,8,"y",400,21.7842613636364,606,0.221167883211679,5,0.25,1,0,0.0475,-3.04702556794154
"DSC_1112_Plate2Round3End.JPG",3,2,"a",7,"",4,2,1,5113,444.316,60.633,0.325,143.349,61.858,2.84,0.352,0.745,0.378858597353476,0.441024964403323,0.180561740306434,1,"n",1000,21.2825,3983,0.637994553900368,5,0.25,1,0,0.0025,-5.99146454710798
"DSC_1112_Plate2Round3End.JPG",3,2,"b",7,"",6,2,2,7769,661.051,66.2695,0.445,108.4935,59.634,1.979,0.509,0.8225,0.373021567931624,0.432303511643728,0.195114814820974,2,"n",914,21.2904626623377,5892,0.610823139125026,5,0.25,1,0,0.017,-4.07454193492592
"DSC_1112_Plate2Round3End.JPG",3,2,"c",7,"rootdisruptsleaf",1,1,3,695,193.623,80.343,0.675666666666667,23.2393333333333,16.1703333333333,1.44733333333333,0.709666666666667,0.839333333333333,0.365001780311211,0.405012981979614,0.229998110518922,3,"n",829,21.2984253246753,-733,-0.3452661328309,5,0.25,1,0,0.103,-2.2730262907525
"DSC_1112_Plate2Round3End.JPG",3,2,"d",7,"",5,1,2,5537,626.524,68.2775,0.357,77.4405,53.1865,1.7345,0.653,0.751,0.402984854269842,0.448943691523639,0.148670898651993,4,"n",743,21.306387987013,3700,0.501762950908598,5,0.25,1,0,0.0225,-3.79423996977176
"DSC_1112_Plate2Round3End.JPG",3,2,"e",7,"",5,1,2,7374,625.595,68.06,0.458,92.549,57.752,1.7775,0.5745,0.867,0.380151720289991,0.440363237287601,0.179497966196373,5,"n",657,21.3143506493507,5048,0.520412371134021,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1112_Plate2Round3End.JPG",3,2,"f",7,"",5,1,2,8000,665.193,70.16,0.451,85.3525,60.3985,1.697,0.591,0.8265,0.36954996399896,0.430669624534225,0.200056736315451,6,"n",571,21.3223133116883,6416,0.669449081803005,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1112_Plate2Round3End.JPG",3,2,"g",7,"",3,1,1,3649,335.647,61.726,0.407,99.156,59.21,1.933,0.517,0.794,0.408898465260452,0.473852185464796,0.117324952208146,7,"n",486,21.330275974026,2859,0.644063978373508,5,0.25,1,0,0.0055,-5.20300718674371
"DSC_1112_Plate2Round3End.JPG",3,2,"h",7,"",3,0,1,3426,310.333,59.966,0.447,108.116,49.025,2.28,0.439,0.851,0.381994241181114,0.445452423039722,0.172614481539539,8,"n",400,21.3382386363636,2661,0.634931997136722,5,0.25,1,0,0.004,-5.52146091786225
"DSC_1112_Plate2Round3End.JPG",3,2,"a",8,"",4,1,1,5372,412.416,55.792,0.397,114.022,76.787,1.437,0.696,0.822,0.377240464582736,0.44842749259153,0.174481407131249,1,"y",1000,20.84875,4060,0.607420706163974,5,0.25,1,0,0.0315,-3.45776773315055
"DSC_1112_Plate2Round3End.JPG",3,2,"b",8,"",2,1,1,1967,216.451,68.241,0.528,83.385,34.784,2.703,0.37,0.868,0.367428183447878,0.424011957620785,0.209175324707043,2,"y",914,20.8549594155844,821,0.263732733697398,5,0.25,1,0,0.11,-2.20727491318972
"DSC_1112_Plate2Round3End.JPG",3,2,"c",8,"",1,2,1,508,101.054,78.953,0.625,31.623,27.555,1.083,0.923,0.834,0.38303800995529,0.413630049945326,0.203357271625735,3,"y",829,20.8611688311688,17,0.017017017017017,5,0.25,1,0,0.0215,-3.83970234384852
"DSC_1112_Plate2Round3End.JPG",3,2,"d",8,"",2,1,1,3064,289.12,67.399,0.461,92.477,48.349,2.228,0.449,0.801,0.399377834488148,0.452098695826348,0.148904286413745,4,"y",743,20.8673782467532,1396,0.295012679628064,5,0.25,1,0,0.045,-3.10109278921182
"DSC_1112_Plate2Round3End.JPG",3,2,"e",8,"",2,1,1,3404,313.747,69.953,0.435,96.773,53.451,2.083,0.48,0.811,0.372092690806685,0.42751085252479,0.200839611358102,5,"y",657,20.8735876623377,1030,0.178262374524057,5,0.25,1,0,0.0195,-3.93734081341244
"DSC_1112_Plate2Round3End.JPG",3,2,"f",8,"rootdisruptsleaf",1,2,2,1428,270.534,82.745,0.3695,49.6585,19.9515,3.829,0.3265,0.7745,0.358397712373533,0.401110933443238,0.240646337987705,6,"y",571,20.8797970779221,831,0.41037037037037,5,0.25,1,0,0.065,-2.7333680090865
"DSC_1112_Plate2Round3End.JPG",3,2,"g",8,"",3,1,1,6017,408.316,63.643,0.454,134.974,75.179,2.135,0.468,0.791,0.376354561119578,0.435559815428772,0.188017535314174,7,"y",486,20.8860064935065,3650,0.435353053435114,5,0.25,1,0,0.009,-4.71053070164592
"DSC_1112_Plate2Round3End.JPG",3,2,"h",8,"",2,1,1,3948,320.877,62.999,0.482,102.694,65.134,1.774,0.564,0.854,0.378423996148087,0.433964560284026,0.187828378228226,8,"y",400,20.8922159090909,3171,0.671111111111111,5,0.25,1,0,0.0155,-4.16691525505694
"DSC_1112_Plate2Round3End.JPG",3,2,"a",9,"",2,1,1,3497,258.149,62.911,0.659,86.833,55.463,1.734,0.577,0.899,0.366803897569582,0.431106377792967,0.202587782740697,1,"n",1000,20.415,2030,0.408944399677679,5,0.25,1,0,0.017,-4.07454193492592
"DSC_1112_Plate2Round3End.JPG",3,2,"b",9,"",3,2,2,1413,236.493,79.4055,0.5055,36.8555,25.579,1.457,0.6975,0.8085,0.366401280666083,0.406609376314808,0.226683046039128,2,"n",914,20.4194561688312,-1161,-0.291196388261851,5,0.25,1,0,0.001,-6.90775527898214
"DSC_1112_Plate2Round3End.JPG",3,2,"c",9,"",4,2,2,4161,578.181,77.761,0.362,77.679,42.4525,1.8725,0.534,0.819,0.357848770939381,0.407736625516853,0.234630680322322,3,"n",829,20.4239123376623,2643,0.465398837823561,5,0.25,1,0,0.0045,-5.40367788220586
"DSC_1112_Plate2Round3End.JPG",3,2,"d",9,"",2,3,1,1633,267.948,79.453,0.286,76.4,39.002,2.526,0.396,0.734,0.358534815131797,0.417101934476986,0.224728246049027,4,"n",743,20.4283685064935,-21,-0.00638880438089443,5,0.25,1,0,0.011,-4.50986000618377
"DSC_1112_Plate2Round3End.JPG",3,2,"e",9,"",2,1,1,3037,313.262,73.746,0.389,85.988,53,1.738,0.575,0.829,0.355160505880545,0.415814643054087,0.229549173288495,5,"n",657,20.4328246753247,2558,0.727531285551763,5,0.25,1,0,0.001,-6.90775527898214
"DSC_1112_Plate2Round3End.JPG",3,2,"f",9,"",2,1,1,1116,186.35,76.16,0.404,53,31.82,1.812,0.552,0.849,0.358254551820728,0.417738970588235,0.224286589635854,6,"n",571,20.4372808441558,113,0.0533270410571024,5,0.25,1,0,0.014,-4.26869794936688
"DSC_1112_Plate2Round3End.JPG",3,2,"g",9,"",2,1,1,4535,351.061,67.404,0.462,109.932,61.135,2.003,0.499,0.842,0.375358534607244,0.435800051431171,0.188272703894922,7,"n",486,20.441737012987,3258,0.560564349621473,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1112_Plate2Round3End.JPG",3,2,"h",9,"",2,2,1,2654,239.421,70.145,0.582,74.733,47.917,1.607,0.622,0.897,0.370337633948725,0.416090479245373,0.214118373844655,8,"n",400,20.4461931818182,926,0.211319032405294,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1112_Plate2Round3End.JPG",3,2,"a",10,"",2,1,1,1666,213.137,67.547,0.461,68.659,37.176,1.935,0.517,0.872,0.345231221717224,0.401310692308072,0.253018885615448,1,"y",1000,19.98125,1285,0.627747923790913,5,0.25,1,0,0.0025,-5.99146454710798
"DSC_1112_Plate2Round3End.JPG",3,2,"b",10,"",2,2,1,1789,197.865,74.064,0.574,68.469,38.138,1.791,0.558,0.894,0.365548714625189,0.413538741268813,0.220890041045582,2,"y",914,19.9839529220779,1178,0.490833333333333,5,0.25,1,0,0.001,-6.90775527898214
"DSC_1112_Plate2Round3End.JPG",3,2,"c",10,"",2,1,1,1611,217.622,78.821,0.427,61.62,45.665,1.514,0.66,0.802,0.350663740204599,0.401259393647209,0.248224880848167,3,"y",829,19.9866558441558,864,0.366412213740458,5,0.25,1,0,0.074,-2.60369018577797
"DSC_1112_Plate2Round3End.JPG",3,2,"d",10,"",2,2,2,2671,308.576,77.746,0.5135,47.9835,31.7615,1.735,0.5835,0.828,0.367404200093641,0.406719813897708,0.22594987887526,4,"y",743,19.9893587662338,1693,0.463962729514936,5,0.25,1,0,0.021,-3.86323284125871
"DSC_1112_Plate2Round3End.JPG",3,2,"e",10,"",2,2,1,3435,313.161,73.838,0.44,94.641,52.439,2.104,0.475,0.826,0.363642930017967,0.415210776745488,0.221390070153579,5,"y",657,19.9920616883117,1972,0.402613311555737,5,0.25,1,0,0.014,-4.26869794936688
"DSC_1112_Plate2Round3End.JPG",3,2,"f",10,"",2,1,1,4004,362.274,72.865,0.383,111.826,64.285,1.657,0.603,0.79,0.370214323291933,0.412557469292527,0.217127564674398,6,"y",571,19.9947646103896,2667,0.499344692005242,5,0.25,1,0,0.019,-3.9633162998157
"DSC_1112_Plate2Round3End.JPG",3,2,"g",10,"",3,2,3,2260,347.789,77.8446666666667,0.530666666666667,35.3386666666667,24.9586666666667,1.35566666666667,0.753666666666667,0.802333333333333,0.372294768455982,0.409506407133571,0.217932058933427,7,"y",486,19.9974675324675,856,0.233624454148472,5,0.25,1,0,0.07,-2.65926003693278
"DSC_1112_Plate2Round3End.JPG",3,2,"h",10,"",4,2,2,3841,450.901,59.043,0.4715,73.3465,41.793,1.8875,0.53,0.822,0.379649022522456,0.443434604935595,0.177196641719908,8,"y",400,20.0001704545455,1485,0.239632080038728,5,0.25,1,0,0.012,-4.42284862919414
"DSC_1112_Plate2Round3End.JPG",3,2,"a",11,"",4,2,1,4569,503.044,65.512,0.227,117.444,67.085,1.989,0.503,0.678,0.356061993731428,0.405793340660235,0.237976757438841,1,"n",1000,19.5475,3486,0.616772823779193,5,0.25,1,0,0.003,-5.80914299031403
"DSC_1112_Plate2Round3End.JPG",3,2,"b",11,"",2,1,1,2840,240.188,70.877,0.619,91.236,45.216,2.243,0.446,0.869,0.347555154234331,0.407250118750323,0.244968983826441,2,"n",914,19.5484496753247,1590,0.388753056234719,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1112_Plate2Round3End.JPG",3,2,"c",11,"",4,1,1,6473,518.541,69.075,0.303,136.605,81.833,2.078,0.481,0.758,0.367788635541078,0.427289178429244,0.205453010013271,3,"n",829,19.5493993506494,4607,0.552464324259504,5,0.25,1,0,0.004,-5.52146091786225
"DSC_1112_Plate2Round3End.JPG",3,2,"d",11,"",1,1,1,519,102.569,83.755,0.62,35.805,23.112,1.683,0.594,0.861,0.356583686546077,0.389473265277695,0.254372873261298,4,"n",743,19.550349025974,304,0.4141689373297,5,0.25,1,0,0.0035,-5.65499231048677
"DSC_1112_Plate2Round3End.JPG",3,2,"e",11,"",3,2,2,4326,450.657,79.148,0.573,78.6035,42.512,1.8755,0.5365,0.894,0.368563221574712,0.415589962878517,0.216024104827083,5,"n",657,19.5512987012987,2077,0.315893536121673,5,0.25,1,0,0.0015,-6.50229017087397
"DSC_1112_Plate2Round3End.JPG",3,2,"f",11,"",2,3,1,3219,237.928,66.383,0.715,87.71,48.716,1.796,0.557,0.922,0.362326700108964,0.426017705336206,0.211806235532189,6,"n",571,19.5522483766234,1829,0.396832284660447,5,0.25,1,0,0.004,-5.52146091786225
"DSC_1112_Plate2Round3End.JPG",3,2,"g",11,"",7,1,2,6237,679.637,66.4885,0.3585,102.367,51.2005,2.4085,0.425,0.814,0.376694702820827,0.438531249315334,0.184786649686967,7,"n",486,19.5531980519481,4606,0.585409252669039,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1112_Plate2Round3End.JPG",3,2,"h",11,"",3,2,1,2759,242.202,58.347,0.591,79.202,61.738,1.355,0.738,0.842,0.373546769042681,0.443016207631355,0.184379659622603,8,"n",400,19.5541477272727,1179,0.27172159483752,5,0.25,1,0,0.005,-5.29831736654804
"DSC_1112_Plate2Round3End.JPG",3,2,"a",12,"almostdry",1,1,1,501,105.882,67.455,0.562,43.046,18.414,2.334,0.428,0.871,0.353188545450053,0.387384182047291,0.260049909816421,1,"y",1000,19.11375,101,0.112097669256382,5,0.25,1,0,0.007,-4.96184512992682
"DSC_1112_Plate2Round3End.JPG",3,2,"b",12,"",1,1,1,1010,142.024,71.972,0.629,44.688,32.649,1.278,0.783,0.901,0.365248522573593,0.401225476574223,0.233646418051464,2,"y",914,19.1129464285714,440,0.278481012658228,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1112_Plate2Round3End.JPG",3,2,"c",12,"",5,1,1,9101,654.767,58.498,0.267,141.676,102.211,1.436,0.697,0.805,0.380599906549512,0.444693265866639,0.175054417814854,3,"y",829,19.1121428571429,7893,0.765641672325153,5,0.25,1,0,0.0025,-5.99146454710798
"DSC_1112_Plate2Round3End.JPG",3,2,"d",12,"",2,1,2,487,129.196,82.9975,0.7325,22.0665,17.0005,1.2935,0.7735,0.864,0.355767086413262,0.384862205706339,0.259186692851029,4,"y",743,19.1113392857143,-111,-0.102304147465438,5,0.25,1,0,0.018,-4.01738352108597
"DSC_1112_Plate2Round3End.JPG",3,2,"e",12,"",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"y",657,19.1105357142857,-1026,-1,5,0.25,0,1,5e-04,-7.60090245954208
"DSC_1112_Plate2Round3End.JPG",3,2,"f",12,"",1,1,1,2111,227.907,72.371,0.511,79.699,42.122,1.924,0.52,0.844,0.362746588182191,0.418537812107059,0.218558999230815,6,"y",571,19.1097321428571,1679,0.660243806527723,5,0.25,1,0,0.002,-6.21460809842219
"DSC_1112_Plate2Round3End.JPG",3,2,"g",12,"",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"y",486,19.1089285714286,-321,-1,5,0.25,0,1,5e-04,-7.60090245954208
"DSC_1112_Plate2Round3End.JPG",3,2,"h",12,"",2,1,1,2661,269.078,54.228,0.462,99.02,42.408,2.718,0.368,0.86,0.387757861867178,0.456320228172408,0.156241548031767,8,"y",400,19.108125,1658,0.452510917030568,5,0.25,1,0,0.001,-6.90775527898214
"DSC_1115_Plate3Round3End.JPG",3,3,"a",1,"",3,0,1,5539,385.345,46.445,0.469,110.218,89.774,1.344,0.744,0.813,0.363053073527829,0.437585674812502,0.199526321455485,1,"n",1000,24.06875,3883,0.539680333564976,10,0.5,1,0,0.006,-5.11599580975408
"DSC_1115_Plate3Round3End.JPG",3,3,"b",1,"",5,1,1,11677,741.637,49.609,0.267,186.968,111.512,1.949,0.513,0.755,0.374938687200575,0.452283523822962,0.173147345575736,2,"n",914,24.133125,9017,0.628932133640232,10,0.5,1,0,0.0025,-5.99146454710798
"DSC_1115_Plate3Round3End.JPG",3,3,"c",1,"",4,2,2,4309,458.601,57.006,0.516,82.6215,41.2295,2.139,0.468,0.851,0.383798150227794,0.445010646281228,0.171366693148289,3,"n",829,24.1975,3052,0.548329141214517,10,0.5,1,0,0.004,-5.52146091786225
"DSC_1115_Plate3Round3End.JPG",3,3,"d",1,"",5,0,1,2242,301.362,54.824,0.31,99.73,37.254,3.105,0.322,0.763,0.39595797460966,0.449347001313294,0.154688944014787,4,"n",743,24.261875,876,0.242793791574279,10,0.5,1,0,0.025,-3.68887945411394
"DSC_1115_Plate3Round3End.JPG",3,3,"e",1,"sidewaysplant",2,1,1,147,119.928,85.122,0.128,58.138,6.285,13.155,0.076,0.57,0.356429595169286,0.350755386386598,0.292736699482312,5,"n",657,24.32625,-1743,-0.855670103092783,10,0.5,1,0,0.007,-4.96184512992682
"DSC_1115_Plate3Round3End.JPG",3,3,"f",1,"",3,0,1,3546,300.392,59.322,0.494,107.708,56.181,1.955,0.511,0.825,0.358461728644797,0.413500331523999,0.227717653933898,6,"n",571,24.390625,2627,0.588353863381859,10,0.5,1,0,0.006,-5.11599580975408
